,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,exists
3602,PG44917,Delusion and Dream : an Interpretation in the Light of Psychoanalysis of Gradiva,"Freud, Sigmund",1856.0,1939.0,['en'],201,"{'Psychoanalysis', 'Pompeii (Extinct city) -- Fiction', 'Jensen, Wilhelm, 1837-1911. Gradiva', 'Dreams -- Fiction'}",,False
3603,PG8933,Popular Tales from the Norse,,,,['en'],201,"{'Tales -- Norway', 'Fairy tales -- Norway', 'Fairy tales', 'Folklore -- Norway'}",,False
3604,PG27882,Kościuszko: A Biography,"Gardner, Monica M. (Monica Mary)",1873.0,1941.0,['en'],201,"{'Kościuszko, Tadeusz, 1746-1817'}",,False
3605,PG33197,Döderlein's Hand-book of Latin Synonymes,"Doederlein, Ludwig von",1791.0,1863.0,"['en', 'la']",201,{'Latin language -- Synonyms and antonyms'},,False
3606,PG26107,Maxims for Revolutionists,"Shaw, Bernard",1856.0,1950.0,['en'],201,{'Aphorisms and apothegms'},,False
3607,PG36241,Canadian Fairy Tales,"MacMillan, Cyrus",1880.0,1953.0,['en'],201,"{'Folklore -- Canada', 'Indians of North America -- Canada -- Folklore', 'Fairy tales -- Canada'}",,False
3608,PG34400,Napoleon's Marshals,"Dunn-Pattison, R. P.",1874.0,1916.0,['en'],201,"{'France -- History, Military -- 1789-1815', 'Marshals -- France -- Biography', 'Napoleon I, Emperor of the French, 1769-1821 -- Relations with marshals'}",,False
3609,PG26368,The Ladies Book of Useful Information: Compiled from many sources,Anonymous,,,['en'],201,"{'Marriage', 'Cosmetics', 'Pregnancy', 'Cooking for the sick', 'Menstruation', 'Beauty, Personal', 'Traditional medicine', 'Decoration and ornament', 'Conduct of life -- Early works to 1900', 'Interior decoration', 'Sexual ethics', 'Physiology -- Popular works', 'Women -- Health and hygiene'}",,False
3610,PG60794,"The Story of the Typewriter, 1873-1923",Herkimer County Historical Society,,,['en'],201,{'Typewriters -- History'},,False
3611,PG37938,Chinese Poems,,,,['en'],201,"{'Chinese poetry', 'Chinese poetry -- Translations into English'}",,False
3612,PG15069,Diet and Health; With Key to the Calories,"Peters, Lulu Hunt",1873.0,1930.0,['en'],201,{'Diet'},,False
3613,PG43572,A Commentary to Kant's 'Critique of Pure Reason',"Smith, Norman Kemp",1872.0,1958.0,['en'],201,"{'Kant, Immanuel, 1724-1804. Kritik der reinen Vernunft'}",,False
3614,PG395,"The Holy War, Made by King Shaddai Upon Diabolus, for the Regaining of the Metropolis of the World; Or, The Losing and Taking Again of the Town of Mansoul","Bunyan, John",1628.0,1688.0,['en'],201,"{'Christian fiction', 'Spiritual warfare -- Fiction', 'Soul'}",,False
3615,PG28096,The Lilac Fairy Book,"Lang, Andrew",1844.0,1912.0,['en'],201,"{'Folklore', 'Fairy tales'}",,False
3616,PG12800,"Abraham Lincoln, Volume I","Morse, John T., Jr. (John Torrey)",1840.0,1937.0,['en'],201,"{'Lincoln, Abraham, 1809-1865', 'Presidents -- United States -- Biography'}",,False
3617,PG17953,The Haunters & The Haunted: Ghost Stories And Tales Of The Supernatural,,,,['en'],200,{'Ghost stories'},,False
3618,PG20224,The Invisible Government,"Smoot, Dan",1913.0,2003.0,['en'],200,{'Council on Foreign Relations'},,False
3619,PG46479,Calendar history of the Kiowa Indians. (1898 N 17 / 1895-1896 (pages 129-444)),"Mooney, James",1861.0,1921.0,['en'],200,"{'Kiowa Indians', 'Kiowa language -- Glossaries, vocabularies, etc.'}",,False
3620,PG41666,The Story of Ancient Irish Civilization,"Joyce, P. W. (Patrick Weston)",1827.0,1914.0,['en'],200,{'Ireland -- Civilization'},,False
3621,PG1742,Miss Civilization: A Comedy in One Act,"Davis, Richard Harding",1864.0,1916.0,['en'],200,{'American drama (Comedy) -- 20th century'},,False
3622,PG27129,Lyrics from the Song-Books of the Elizabethan Age,,,,['en'],200,"{'English poetry -- Early modern, 1500-1700', 'Ballads, English -- Texts', 'Songs, English -- England -- Texts'}",,False
3623,PG1008,"Divine Comedy, Cary's Translation, Complete",Dante Alighieri,1265.0,1321.0,['en'],200,"{'Italian poetry -- To 1400 -- Translations into English', 'Epic poetry, Italian -- Translations into English'}",,False
3624,PG52225,The Temptation of St. Anthony,"Flaubert, Gustave",1821.0,1880.0,['en'],200,"{'Christian saints -- Fiction', 'Egypt -- Fiction', 'Christian fiction', 'Anthony, of Egypt, Saint, approximately 250-355 or 356 -- Fiction', 'Biographical fiction'}",,False
3625,PG70034,The stainless steel rat,"Harrison, Harry",1925.0,2012.0,['en'],200,"{'Short stories', 'Science fiction', 'DiGriz, James Bolivar (Fictitious character) -- Fiction', 'Criminals -- Fiction', 'Police -- Fiction'}",,False
3626,PG38585,Study of Inner Cultivation,Anonymous,,,"['en', 'zh']",200,{'Taoism'},,False
3627,PG49843,"The History of Java, v. 1-2","Raffles, Thomas Stamford, Sir",1781.0,1826.0,['en'],200,{'Java (Indonesia) -- History'},,False
3628,PG48355,Legends and Satires from Mediæval Literature,,,,['en'],200,"{'Literature, Medieval'}",,False
3629,PG22471,"The Fair Play Settlers of the West Branch Valley, 1769-1784: A Study of Frontier Ethnography","Wolf, George D.",1923.0,,['en'],200,"{'Lycoming County (Pa.) -- History', 'Frontier and pioneer life -- Pennsylvania'}",,False
3630,PG30306,Religion & Sex: Studies in the Pathology of Religious Development,"Cohen, Chapman",1868.0,,['en'],200,{'Sex -- Religious aspects'},,False
3631,PG19342,"Complete Hypnotism, Mesmerism, Mind-Reading and Spiritualism: How to Hypnotize: Being an Exhaustive and Practical System of Method, Application, and Use","Alpheus, A.",,,['en'],200,"{'Mesmerism', 'Hypnotism', 'Spiritualism', 'Telepathy'}",,False
3632,PG39858,Trilby,"Du Maurier, George",1834.0,1896.0,['en'],200,"{'Psychological fiction', 'Artists -- Fiction', 'Love stories', 'Hypnotists -- Fiction', 'Women singers -- Fiction', ""Artists' models -- Fiction"", 'Paris (France) -- Fiction', 'Musical fiction'}",,False
3633,PG59884,"Spiritual Folk-Songs of Early America: Two Hundred and Fifty Tunes and Texts, with an Introduction and Notes",,,,['en'],200,"{'Hymns, English -- United States', 'Hymns, English -- History and criticism', 'Ballads, English -- United States', 'Folk songs, English -- United States', 'Folk music -- United States'}",,False
3634,PG49450,"Petrarch's Secret; or, the Soul's Conflict with Passion: Three Dialogues Between Himself and S. Augustine","Petrarca, Francesco",1304.0,1374.0,['en'],200,"{'Christian saints -- Fiction', 'Augustine, Saint, Bishop of Hippo -- Fiction', 'Christian fiction', 'Imaginary conversations', 'Dialogues', 'Hippo (Extinct city) -- Fiction', 'Dialogues, Latin (Medieval and modern) -- Translations into English'}",,False
3635,PG38604,"Sir Thomas Urquhart of Cromartie, Knight","Willcock, John",1853.0,1931.0,['en'],199,"{'Urquhart, Thomas, 1611-1660', 'Crichton, James, 1560-1582'}",,False
3636,PG48893,"Mademoiselle de Maupin, Volume 1 (of 2)","Gautier, Théophile",1811.0,1872.0,['en'],199,{'French fiction -- Translations into English'},,False
3637,PG23394,Look! We Have Come Through!,"Lawrence, D. H. (David Herbert)",1885.0,1930.0,['en'],199,{'Poetry'},,False
3638,PG43214,"Dr. Arne and Rule, Britannia","Cummings, William Hayman",1831.0,1915.0,['en'],199,"{'Arne, Thomas Augustine, 1710-1778'}",,False
3639,PG13505,The Duel and Other Stories,"Chekhov, Anton Pavlovich",1860.0,1904.0,['en'],199,"{'Short stories, Russian -- Translations into English', 'Chekhov, Anton Pavlovich, 1860-1904 -- Translations into English', 'Russia -- Social life and customs -- Fiction'}",,False
3640,PG1069,Four Short Stories By Emile Zola,"Zola, Émile",1840.0,1902.0,['en'],199,"{'France -- Social life and customs -- Fiction', 'Short stories'}",,False
3641,PG3047,Life's Little Ironies: A set of tales with some colloquial sketches entitled A Few Crusted Characters,"Hardy, Thomas",1840.0,1928.0,['en'],199,"{'Wessex (England) -- Fiction', 'Short stories, English'}",,False
3642,PG2615,Discourses on Satire and on Epic Poetry,"Dryden, John",1631.0,1700.0,['en'],199,"{'Satire -- History and criticism', 'Satire', 'Epic poetry'}",,False
3643,PG13969,The Hill of Dreams,"Machen, Arthur",1863.0,1947.0,['en'],199,{'Authors -- Fiction'},,False
3644,PG20001,"The English Spy: An Original Work Characteristic, Satirical, And Humorous.: Comprising Scenes And Sketches In Every Rank Of Society, Being Portraits Drawn From The Life","Westmacott, C. M. (Charles Molloy)",1787.0,1868.0,['en'],199,"{'University of Oxford -- Anecdotes', 'Satire, English', 'England -- Social life and customs'}",,False
3645,PG71646,Pilgrims' project,"Young, Robert F.",1915.0,1986.0,['en'],199,"{'Man-woman relationships -- Fiction', 'Marriage -- Fiction', 'Science fiction'}",,False
3646,PG56361,The Poetical Works of William Wordsworth — Volume 5 (of 8),"Wordsworth, William",1770.0,1850.0,['en'],199,"{'English poetry -- 19th century', 'English poetry -- 18th century'}",,False
3647,PG35402,Poems & Ballads (First Series),"Swinburne, Algernon Charles",1837.0,1909.0,['en'],199,"{'English poetry', 'Ballads, English'}",,False
3648,PG33992,Autobiography of Z. S. Hastings,"Hastings, Z. S. (Zachariah Simpson)",,,['en'],199,{'United States -- Biography'},,False
3649,PG12565,"An Account of the English Colony in New South Wales, Volume 1: With Remarks on the Dispositions, Customs, Manners, Etc. of The; Native Inhabitants of That Country. to Which Are Added, Some; Particulars of New Zealand; Compiled, By Permission, From; The Mss.         of Lieutenant-Governor King.","Collins, David",1756.0,1810.0,['en'],199,{'New South Wales -- Description and travel'},,False
3650,PG16780,The Declaration of Independence of The United States of America,"Jefferson, Thomas",1743.0,1826.0,['en'],199,"{'United States. Declaration of Independence', 'United States -- History -- Revolution, 1775-1783 -- Sources'}",,False
3651,PG33170,The Itching Palm: A Study of the Habit of Tipping in America,"Scott, William R. (William Rufus)",1886.0,,['en'],199,{'Tipping'},,False
3652,PG18668,In Search of the Unknown,"Chambers, Robert W. (Robert William)",1865.0,1933.0,['en'],199,{'Science fiction'},,False
3653,PG15622,"Handbook on Japanning: 2nd Edition: For Ironware, Tinware, Wood, Etc. With Sections on Tinplating and Galvanizing","Brown, William Norman",,,['en'],199,{'Japanning'},,False
3654,PG48395,"The Lives of the Saints, Volume 03 (of 16): March","Baring-Gould, S. (Sabine)",1834.0,1924.0,['en'],199,{'Christian saints'},,False
3655,PG16290,The Bible Book by Book: A Manual for the Outline Study of the Bible by Books,"Tidwell, Josiah Blake",1870.0,1946.0,['en'],199,"{'Bible -- Introductions', 'Bible -- Study and teaching'}",,False
3656,PG41266,The American Revolution,"Fiske, John",1842.0,1901.0,['en'],199,"{'United States -- History -- Revolution, 1775-1783'}",,False
3657,PG37431,"Pride and Prejudice, a play founded on Jane Austen's novel","Austen, Jane",1775.0,1817.0,['en'],198,"{'Young women -- Drama', 'Courtship -- Drama', 'Bennet, Elizabeth (Fictitious character) -- Drama', 'Domestic drama', 'England -- Drama', 'Fairy tales -- United States', 'Sisters -- Drama', 'Social classes -- Drama'}",,False
3658,PG47197,Sevastopol,"Tolstoy, Leo, graf",1828.0,1910.0,['en'],198,"{'Sevastopol (Ukraine) -- History -- Siege, 1854-1855 -- Fiction'}",,False
3659,PG4685,After the Rain : how the West lost the East,"Vaknin, Samuel",1961.0,,['en'],198,"{'Europe, Eastern -- Politics and government -- 1989-', 'Europe, Eastern -- Economic conditions -- 1989-'}",,False
3660,PG30723,Fathers and Children,"Turgenev, Ivan Sergeevich",1818.0,1883.0,['en'],198,"{'Nihilism (Philosophy) -- Fiction', 'Russia -- Social life and customs -- 1533-1917 -- Fiction', 'Domestic fiction', 'Historical fiction', 'Fathers and sons -- Fiction', 'Russia -- Social conditions -- 1801-1917 -- Fiction'}",,False
3661,PG20151,"Hidden Treasures; Or, Why Some Succeed While Others Fail","Lewis, Harry A.",,,['en'],198,"{'United States -- Biography', 'Success'}",,False
3662,PG33944,How to Observe: Morals and Manners,"Martineau, Harriet",1802.0,1876.0,['en'],198,"{'Social psychology -- Methodology', 'Manners and customs', 'Observation (Psychology)'}",,False
3663,PG17226,"Emily Fox-Seton: Being ""The Making of a Marchioness"" and ""The Methods of Lady Walderhurst""","Burnett, Frances Hodgson",1849.0,1924.0,['en'],198,"{'Young women -- Fiction', 'Household employees -- Fiction', 'Aristocracy (Social class) -- Fiction'}",,False
3664,PG34123,Familiar Letters of John Adams and His Wife Abigail Adams During the Revolution: with a Memoir of Mrs. Adams,"Adams, Abigail",1744.0,1818.0,['en'],198,"{'Adams, John, 1735-1826 -- Correspondence', 'Presidents -- United States -- Correspondence', 'Adams, Abigail, 1744-1818 -- Correspondence'}",,False
3665,PG63673,Narrative of My Captivity Among the Sioux Indians,"Kelly, Fanny",1845.0,1904.0,['en'],198,"{'Dakota Indians -- History', 'Dakota Indians -- Wars -- 1862-1865', 'Indian captivities -- West (U.S.)', 'Kelly, Fanny, 1845-1904'}",,False
3666,PG43810,Woodstock: An historical sketch,"Bowen, Clarence Winthrop",1852.0,1935.0,['en'],198,{'Woodstock (Conn. : Town) -- History'},,False
3667,PG22597,Question of Comfort,"Cole, Les",1904.0,1985.0,['en'],198,"{'Short stories', 'Science fiction'}",,False
3668,PG21534,Textiles and Clothing,"Watson, Kate Heintz",,,['en'],198,"{'Dressmaking', 'Textile industry', 'Textile fabrics', 'Sewing'}",,False
3669,PG3674,"The Dragon and the Raven; Or, The Days of King Alfred","Henty, G. A. (George Alfred)",1832.0,1902.0,['en'],198,"{'Great Britain -- History -- Alfred, 871-899 -- Fiction'}",,False
3670,PG15132,"Narrative of William W. Brown, a Fugitive Slave","Brown, William Wells",,1884.0,['en'],198,"{'Fugitive slaves -- United States -- Biography', 'Enslaved persons -- United States -- Social conditions -- 19th century', 'Enslaved persons -- Missouri -- Biography', 'African Americans -- Biography', 'Brown, William Wells, 1814?-1884'}",,False
3671,PG15237,The Chemistry of Food and Nutrition,"Duncan, A. W.",,,['en'],198,"{'Vegetarianism', 'Diet', 'Food -- Analysis'}",,False
3672,PG16410,The Life-Story of Insects,"Carpenter, George H. (George Herbert)",1865.0,1939.0,['en'],198,{'Insects -- Development'},,False
3673,PG3704,"Journal of Researches into the Natural History and Geology of the Countries Visited During the Voyage Round the World of H.M.S. Beagle Under the Command of Captain Fitz Roy, R.N.","Darwin, Charles",1809.0,1882.0,['en'],198,"{'Beagle Expedition (1831-1836)', 'Voyages around the world -- History -- 19th century', 'South America -- Discovery and exploration', 'Geology', 'Natural history'}",,False
3674,PG9243,"The Wives of the Dead: (From: ""The Snow Image and Other Twice-Told Tales"")","Hawthorne, Nathaniel",1804.0,1864.0,['en'],198,"{'Historical fiction, American', 'New England -- Social life and customs -- Fiction', 'Short stories'}",,False
3675,PG2882,The Legends of the Jews — Volume 4,"Ginzberg, Louis",1873.0,1953.0,['en'],198,"{'Bible. Old Testament -- Legends', 'Aggada -- Translations into English', 'Jewish legends', 'Midrash -- Translations into English'}",,False
3676,PG17376,"The Works of Guy de Maupassant, Volume 3","Maupassant, Guy de",1850.0,1893.0,['en'],198,"{'French fiction -- Translations into English', 'Short stories, French -- Translations into English'}",,False
3677,PG63571,Exploits and Adventures of a Soldier Ashore and Afloat,"Adams, William Llewellyn",,,['en'],198,"{'United States. Army -- Military life', 'Adams, William Llewellyn', 'Americans -- Foreign countries'}",,False
3678,PG66208,A Prose English Translation of Vishnupuranam: (Based on Professor H. H. Wilson's translation.),,,,['en'],197,"{'Hindu literature, Sanskrit -- Translations into English', 'Sanskrit literature -- Translations into English', 'Hinduism -- Sacred books', 'Puranas. Visnupurana -- Adaptations', 'Vishnu (Hindu deity)'}",,False
3679,PG25,The 1991 CIA World Factbook,United States. Central Intelligence Agency,,,['en'],197,"{'World politics -- Handbooks, manuals, etc.', 'Geography -- Handbooks, manuals, etc.', 'Political statistics -- Handbooks, manuals, etc.', 'Political science -- Handbooks, manuals, etc.'}",,False
3680,PG42707,A Source Book for Mediæval History: Selected Documents illustrating the History of Europe in the Middle Age,"McNeal, Edgar Holmes",1874.0,1955.0,['en'],197,"{'Europe -- History -- 476-1492 -- Sources', 'Middle Ages -- Sources'}",,False
3681,PG41785,"Archaic England: An Essay in Deciphering Prehistory from Megalithic Monuments, Earthworks, Customs, Coins, Place-names, and Faerie Superstitions","Bayley, Harold",,,['en'],197,"{'Archaeology', 'England -- Antiquities'}",,False
